incident_id,reported_at,city,neighborhood,animal_type,animal_count,age_group,behavior,mobility,weather,report_channel,traffic_risk,near_traffic,near_school,very_thin,bleeding,open_wound,pregnant_or_nursing,has_collar,reporter_confidence,visible_injury,severity_score,priority,resolution_time_hours,outcome
INC-103505,2025-03-23 22:43:57,Tirana,Paskuqan,Cat,1,Adult,Aggressive,Normal,Clear,Call,Low,0,0,0,0,0,0,0,3,Yes,19,P3,51.7,Monitor
INC-103506,2025-05-14 16:48:32,Tirana,Ali Demi,Cat,1,Adult,Fearful,Normal,Rain,App,Low,0,0,0,0,0,0,0,3,No,12,P3,30.51,Monitor
INC-103507,2025-08-13 14:26:31,Tirana,Blloku,Cat,4,Adult,Weak,Normal,Clear,WhatsApp,Low,0,0,0,0,0,0,0,2,Yes,21,P3,24.36,Shelter Intake
INC-103508,2025-02-18 09:48:39,Tirana,Rruga e Kavajës,Cat,2,Adult,Weak,Normal,Cold,Call,High,1,0,1,0,0,0,0,4,Yes,53,P2,12.05,Shelter Intake
INC-103509,2025-01-01 13:32:22,Tirana,Laprakë,Cat,2,Puppy/Kitten,Unknown,Normal,Rain,App,Low,0,0,0,0,0,0,0,4,No,26,P3,51.98,Unable to Locate
INC-103510,2025-09-26 11:22:57,Tirana,Ali Demi,Dog,1,Senior,Unknown,Normal,Rain,Call,Medium,1,1,0,0,0,0,0,3,No,32,P3,38.62,Treated & Released
INC-103511,2025-09-18 14:23:41,Tirana,Don Bosko,Dog,1,Senior,Fearful,Limping,Rain,Walk-in,Low,0,0,0,0,0,0,0,5,No,36,P3,40.7,Treated & Released
INC-103512,2025-04-08 02:07:52,Tirana,Rruga e Kavajës,Dog,1,Unknown,Fearful,Limping,Rain,Walk-in,Medium,1,0,0,1,0,0,0,5,No,48,P3,39.38,Unable to Locate
INC-103513,2025-02-21 15:17:46,Tirana,Don Bosko,Cat,1,Puppy/Kitten,Weak,Normal,Cold,App,Medium,1,0,0,0,0,0,0,4,No,40,P3,53.46,Treated & Released
INC-103514,2025-09-11 03:42:37,Tirana,Don Bosko,Dog,1,Adult,Fearful,Normal,Clear,Call,Low,0,0,0,0,0,0,0,3,No,20,P3,93.37,Treated & Released
INC-103515,2025-02-11 12:52:49,Tirana,Astir,Dog,1,Adult,Calm,Normal,Rain,App,Low,0,0,0,0,0,0,0,3,No,14,P3,96.75,Treated & Released
INC-103516,2025-09-09 15:27:21,Tirana,Myslym Shyri,Dog,2,Senior,Calm,Normal,Rain,Email,Low,0,0,0,0,0,0,0,5,No,12,P3,40.98,Monitor
INC-103517,2025-06-09 15:58:47,Tirana,Yzberisht,Cat,2,Adult,Calm,Normal,Clear,WhatsApp,Medium,1,0,0,0,0,0,0,2,No,16,P3,48.47,Treated & Released
INC-103518,2025-09-04 15:06:34,Tirana,Ali Demi,Dog,1,Senior,Calm,Normal,Clear,Call,Low,0,0,0,1,0,0,0,3,Yes,52,P2,12.56,Shelter Intake
INC-103519,2025-09-16 14:14:13,Tirana,Xhamllik,Dog,1,Adult,Fearful,Limping,Clear,Walk-in,Low,0,0,0,0,0,0,0,4,No,35,P3,55.81,Unable to Locate
INC-103520,2025-06-19 21:20:13,Tirana,Kombinat,Cat,1,Unknown,Aggressive,Normal,Clear,Call,Low,0,1,0,0,0,0,0,4,Yes,17,P3,28.83,Shelter Intake
INC-103521,2025-01-24 20:19:56,Tirana,Myslym Shyri,Dog,1,Adult,Fearful,Unknown,Cold,Call,High,1,0,1,0,0,0,0,3,No,46,P3,58.14,Shelter Intake
INC-103522,2025-03-21 03:55:31,Tirana,Yzberisht,Dog,1,Unknown,Aggressive,Limping,Clear,Call,Medium,1,0,1,0,0,0,0,1,No,47,P2,16.28,Shelter Intake
INC-103523,2025-04-19 11:31:35,Tirana,Ali Demi,Cat,2,Puppy/Kitten,Unknown,Limping,Clear,Call,Low,0,0,0,1,0,0,0,5,No,53,P2,33.76,Referred to Partner Vet
INC-103524,2025-10-24 04:15:28,Tirana,Fresku,Dog,3,Adult,Calm,Normal,Rain,Email,High,1,0,0,0,0,1,1,3,No,23,P3,71.8,Shelter Intake
INC-103525,2025-09-08 04:50:43,Tirana,Don Bosko,Cat,1,Senior,Weak,Normal,Clear,WhatsApp,Medium,1,0,0,0,0,0,0,2,Yes,20,P3,57.7,Shelter Intake
INC-103526,2025-11-23 00:24:30,Tirana,Kinostudio,Cat,1,Adult,Calm,Normal,Rain,WhatsApp,High,1,0,1,0,0,0,0,4,Yes,49,P2,13.1,Shelter Intake
INC-103527,2025-06-20 03:39:39,Tirana,21 Dhjetori,Dog,1,Adult,Fearful,Limping,Clear,Walk-in,Low,0,0,0,0,0,0,0,2,Yes,24,P3,47.85,Shelter Intake
INC-103528,2025-07-08 16:56:24,Tirana,Yzberisht,Dog,1,Adult,Fearful,Normal,Clear,App,Low,0,0,0,0,0,0,0,3,No,14,P3,50.4,Treated & Released
INC-103529,2025-09-07 06:50:03,Tirana,21 Dhjetori,Dog,1,Adult,Calm,Normal,Clear,Call,Medium,1,1,0,0,0,0,0,3,Yes,28,P3,41.49,Treated & Released
INC-103530,2025-07-22 17:39:20,Tirana,Blloku,Dog,1,Adult,Calm,Unknown,Clear,App,High,1,0,0,0,0,0,0,1,Yes,21,P3,31.23,Shelter Intake
INC-103531,2025-11-07 11:31:11,Tirana,Blloku,Cat,1,Adult,Unknown,Normal,Cold,Call,Medium,1,0,0,0,0,0,0,5,Yes,30,P2,8.14,Treated & Released
INC-103532,2025-12-10 15:00:50,Tirana,Laprakë,Dog,1,Adult,Weak,Unknown,Rain,WhatsApp,Medium,1,0,1,0,0,0,0,3,No,37,P2,8.99,Shelter Intake
INC-103533,2025-04-05 20:59:12,Tirana,Myslym Shyri,Dog,2,Adult,Unknown,Unknown,Clear,Call,Medium,1,0,0,0,0,0,0,5,No,23,P3,62.56,Monitor
INC-103534,2025-01-02 07:25:06,Tirana,Ali Demi,Dog,1,Puppy/Kitten,Aggressive,Normal,Cold,WhatsApp,Low,0,0,0,0,0,0,0,1,Yes,23,P3,53.54,Treated & Released
INC-103535,2025-08-04 02:27:53,Tirana,Yzberisht,Cat,1,Adult,Weak,Normal,Rain,Email,Low,0,0,1,0,0,0,0,2,Yes,25,P3,69.95,Shelter Intake
INC-103536,2025-02-12 02:58:42,Tirana,Rruga e Kavajës,Cat,4,Adult,Fearful,Normal,Cold,Call,Medium,1,0,1,0,0,0,0,2,No,43,P2,12.61,Unable to Locate
INC-103537,2025-09-28 07:26:28,Tirana,Myslym Shyri,Cat,2,Unknown,Weak,Normal,Clear,WhatsApp,Low,0,0,0,1,0,0,0,3,Yes,45,P3,49.67,Treated & Released
INC-103538,2025-09-18 03:19:35,Tirana,Xhamllik,Cat,1,Adult,Weak,Normal,Rain,WhatsApp,Low,0,0,0,1,0,0,0,4,Yes,43,P3,43.02,Unable to Locate
INC-103539,2025-03-18 05:21:26,Tirana,21 Dhjetori,Dog,1,Unknown,Calm,Limping,Clear,Call,Medium,1,0,0,0,0,0,0,2,Yes,30,P3,25.73,Shelter Intake
INC-103540,2025-05-19 14:22:07,Tirana,Kinostudio,Dog,1,Puppy/Kitten,Aggressive,Normal,Clear,App,Medium,1,0,1,0,0,0,0,3,No,50,P3,59.95,Referred to Partner Vet
INC-103541,2025-06-17 07:33:47,Tirana,Fresku,Dog,1,Puppy/Kitten,Weak,Normal,Heatwave,Call,High,1,0,0,0,0,0,1,2,No,50,P3,50.2,Referred to Partner Vet
INC-103542,2025-12-14 22:37:44,Tirana,Ali Demi,Dog,1,Adult,Calm,Normal,Clear,Call,Low,0,0,0,0,0,0,0,2,Yes,19,P3,75.49,Unable to Locate
INC-103543,2025-07-01 09:31:40,Tirana,Yzberisht,Dog,1,Adult,Fearful,Normal,Clear,WhatsApp,High,1,0,0,0,0,0,0,4,Yes,20,P3,44.58,Treated & Released
INC-103544,2025-08-02 01:01:29,Tirana,Kinostudio,Dog,1,Adult,Calm,Normal,Clear,App,Low,0,0,0,0,0,0,0,1,Yes,7,P3,64.38,Monitor
INC-103545,2025-05-25 00:49:26,Tirana,Laprakë,Dog,1,Adult,Fearful,Unknown,Clear,Call,Medium,1,1,0,0,0,0,0,3,Yes,15,P3,58.63,Shelter Intake
INC-103546,2025-06-08 21:26:39,Tirana,Laprakë,Cat,1,Puppy/Kitten,Aggressive,Limping,Clear,App,Low,0,1,1,0,0,0,0,3,No,46,P2,7.32,Shelter Intake
INC-103547,2025-12-13 20:19:15,Tirana,Don Bosko,Dog,1,Puppy/Kitten,Weak,Normal,Rain,Call,Low,0,0,0,1,0,0,0,3,Yes,52,P3,45.23,Referred to Partner Vet
INC-103548,2025-02-16 03:06:05,Tirana,Laprakë,Cat,1,Adult,Calm,Normal,Cold,WhatsApp,Low,0,0,0,0,0,0,0,3,No,23,P2,13.34,Shelter Intake
INC-103549,2025-09-02 07:42:07,Tirana,Myslym Shyri,Dog,3,Adult,Calm,Unknown,Cold,WhatsApp,Medium,0,0,0,0,0,0,0,4,Yes,22,P3,22.97,Treated & Released
INC-103550,2025-07-30 03:11:09,Tirana,Ali Demi,Dog,4,Adult,Calm,Normal,Clear,WhatsApp,Medium,1,0,0,0,0,0,0,3,No,28,P3,44.83,Shelter Intake
INC-103551,2025-03-26 00:36:28,Tirana,Myslym Shyri,Cat,1,Puppy/Kitten,Fearful,Limping,Clear,Call,Medium,1,1,0,0,0,0,0,2,No,46,P2,14.27,Shelter Intake
INC-103552,2025-07-15 14:49:42,Tirana,Paskuqan,Dog,1,Puppy/Kitten,Fearful,Normal,Clear,Call,Low,0,0,0,0,0,0,1,3,No,21,P3,49.25,Shelter Intake
INC-103553,2025-06-15 20:54:49,Tirana,Rruga e Kavajës,Cat,1,Puppy/Kitten,Calm,Limping,Heatwave,App,Medium,1,0,1,0,0,0,0,2,No,49,P2,11.17,Referred to Partner Vet
INC-103554,2025-08-05 00:58:09,Tirana,Rruga e Kavajës,Dog,2,Puppy/Kitten,Weak,Normal,Rain,WhatsApp,Medium,1,1,0,0,0,0,0,4,Yes,43,P3,47.0,Shelter Intake
INC-103555,2025-09-01 13:59:16,Tirana,Paskuqan,Dog,1,Adult,Fearful,Immobile,Clear,Call,Low,0,0,0,0,1,0,0,4,Yes,36,P2,10.15,Shelter Intake
INC-103556,2025-11-16 08:31:20,Tirana,Ali Demi,Dog,1,Senior,Calm,Limping,Rain,Call,Low,0,0,0,0,0,0,0,4,No,24,P3,36.98,Unable to Locate
INC-103557,2025-03-18 01:30:38,Tirana,Xhamllik,Dog,1,Adult,Aggressive,Normal,Clear,Walk-in,Low,0,0,0,0,0,0,0,1,Yes,20,P3,39.41,Monitor
INC-103558,2025-01-24 19:07:33,Tirana,Selitë,Cat,4,Puppy/Kitten,Unknown,Normal,Rain,Call,Medium,1,0,0,0,0,0,0,5,Yes,34,P3,29.31,Treated & Released
INC-103559,2025-02-15 18:41:09,Tirana,Rruga e Kavajës,Dog,1,Adult,Calm,Normal,Cold,Call,Low,0,0,0,0,0,0,0,3,Yes,19,P3,31.61,Monitor
INC-103560,2025-10-23 13:53:50,Tirana,Blloku,Cat,3,Adult,Fearful,Normal,Rain,WhatsApp,High,1,0,0,0,0,0,0,3,Yes,15,P3,29.26,Shelter Intake
INC-103561,2025-12-16 23:23:14,Tirana,Ali Demi,Cat,1,Adult,Weak,Normal,Cold,Call,Low,0,0,0,0,0,0,0,3,Yes,26,P3,41.13,Shelter Intake
INC-103562,2025-01-14 15:25:50,Tirana,Fresku,Dog,1,Adult,Weak,Normal,Rain,WhatsApp,Low,0,0,0,0,0,0,0,2,No,14,P3,30.74,Treated & Released
INC-103563,2025-02-12 03:31:15,Tirana,Laprakë,Dog,2,Unknown,Fearful,Limping,Rain,Walk-in,Low,0,0,0,0,1,0,0,3,Yes,42,P3,91.44,Shelter Intake
INC-103564,2025-02-12 02:43:53,Tirana,Yzberisht,Dog,3,Adult,Weak,Unknown,Rain,WhatsApp,Low,0,0,0,0,0,0,0,1,No,21,P3,55.37,Treated & Released
INC-103565,2025-10-05 04:08:17,Tirana,Fresku,Cat,1,Adult,Calm,Normal,Rain,WhatsApp,Low,0,1,0,0,0,0,1,5,No,24,P3,51.82,Unable to Locate
INC-103566,2025-08-19 18:59:38,Tirana,Fresku,Dog,1,Senior,Weak,Normal,Rain,WhatsApp,Low,0,0,0,0,0,0,0,3,No,30,P3,36.46,Monitor
INC-103567,2025-08-26 06:27:18,Tirana,Xhamllik,Cat,1,Unknown,Calm,Normal,Clear,Call,High,1,0,0,0,0,0,0,3,Yes,14,P3,48.77,Monitor
INC-103568,2025-03-25 03:59:44,Tirana,21 Dhjetori,Dog,1,Adult,Weak,Normal,Clear,Call,Low,0,0,0,0,0,0,0,4,Yes,23,P3,71.42,Unable to Locate
INC-103569,2025-10-28 00:45:47,Tirana,Fresku,Cat,1,Puppy/Kitten,Calm,Immobile,Clear,App,Medium,1,0,0,0,0,0,0,5,No,39,P3,55.2,Shelter Intake
INC-103570,2025-02-14 19:07:00,Tirana,Myslym Shyri,Dog,3,Adult,Unknown,Immobile,Cold,Call,Low,0,0,0,0,0,0,0,5,No,41,P3,53.69,Referred to Partner Vet
INC-103571,2025-09-29 22:59:07,Tirana,Fresku,Dog,2,Adult,Aggressive,Normal,Rain,App,Medium,1,1,0,0,0,0,0,2,No,33,P3,41.25,Treated & Released
INC-103572,2025-09-10 07:13:33,Tirana,Paskuqan,Dog,1,Adult,Aggressive,Limping,Rain,Walk-in,High,1,1,0,0,0,0,0,3,Yes,31,P2,14.38,Treated & Released
INC-103573,2025-12-07 03:02:20,Tirana,Don Bosko,Dog,1,Puppy/Kitten,Fearful,Normal,Rain,Call,Low,0,0,1,0,0,0,0,3,Yes,41,P2,20.1,Shelter Intake
INC-103574,2025-11-30 07:57:54,Tirana,Paskuqan,Dog,1,Puppy/Kitten,Unknown,Normal,Rain,WhatsApp,Medium,0,0,0,0,0,0,0,4,Yes,21,P3,41.32,Treated & Released
INC-103575,2025-05-12 16:45:09,Tirana,Fresku,Dog,2,Adult,Unknown,Normal,Clear,WhatsApp,Low,0,0,0,0,0,0,0,2,Yes,15,P3,39.79,Referred to Partner Vet
INC-103576,2025-02-22 21:17:20,Tirana,Xhamllik,Dog,1,Adult,Calm,Normal,Rain,Call,Low,0,0,0,0,0,0,0,2,Yes,13,P3,41.61,Treated & Released
INC-103577,2025-11-22 09:48:26,Tirana,Don Bosko,Dog,2,Adult,Fearful,Normal,Clear,App,Low,0,0,0,0,0,0,1,3,No,15,P3,40.13,Treated & Released
INC-103578,2025-09-05 02:16:26,Tirana,Laprakë,Dog,1,Unknown,Weak,Limping,Rain,WhatsApp,Low,0,0,1,0,0,0,0,4,No,38,P3,28.15,Shelter Intake
INC-103579,2025-10-07 23:27:35,Tirana,Selitë,Dog,2,Puppy/Kitten,Weak,Normal,Rain,App,Medium,1,0,0,0,0,0,0,1,No,39,P3,25.41,Shelter Intake
INC-103580,2025-03-05 22:30:21,Tirana,Selitë,Cat,1,Adult,Weak,Normal,Clear,WhatsApp,Low,0,0,0,0,0,0,0,3,No,8,P3,59.96,Treated & Released
INC-103581,2025-01-13 20:34:17,Tirana,Myslym Shyri,Dog,2,Adult,Aggressive,Normal,Cold,Walk-in,Low,0,0,1,0,0,0,0,3,No,45,P2,15.61,Shelter Intake
INC-103582,2025-09-26 07:30:04,Tirana,Kombinat,Dog,1,Adult,Fearful,Normal,Clear,Call,Low,0,0,1,0,0,0,0,3,Yes,32,P3,59.8,Referred to Partner Vet
INC-103583,2025-10-16 05:47:13,Tirana,Myslym Shyri,Dog,2,Puppy/Kitten,Fearful,Normal,Rain,App,High,1,0,0,0,0,0,0,2,Yes,25,P3,21.56,Shelter Intake
INC-103584,2025-11-09 18:37:22,Tirana,Laprakë,Cat,1,Adult,Unknown,Limping,Rain,Walk-in,Low,0,0,0,0,0,0,0,3,No,19,P3,57.95,Treated & Released
INC-103585,2025-05-25 06:59:56,Tirana,Kombinat,Dog,1,Adult,Unknown,Normal,Clear,App,High,1,0,0,0,0,0,0,1,No,19,P3,53.94,Treated & Released
INC-103586,2025-05-02 11:55:03,Tirana,Yzberisht,Dog,1,Puppy/Kitten,Calm,Normal,Clear,App,Low,0,0,0,0,0,0,0,4,No,13,P3,27.04,Shelter Intake
INC-103587,2025-04-23 13:42:27,Tirana,Myslym Shyri,Cat,1,Adult,Unknown,Normal,Rain,App,Low,0,1,0,0,0,1,0,4,Yes,25,P3,34.76,Monitor
INC-103588,2025-11-12 15:31:37,Tirana,Ali Demi,Cat,1,Puppy/Kitten,Calm,Normal,Cold,Call,Low,0,1,0,0,0,1,0,2,Yes,32,P3,26.34,Monitor
INC-103589,2025-10-26 06:09:31,Tirana,Laprakë,Dog,1,Adult,Calm,Normal,Rain,App,High,1,0,1,0,0,0,0,4,Yes,41,P3,56.87,Shelter Intake
INC-103590,2025-07-14 17:31:49,Tirana,Paskuqan,Dog,1,Puppy/Kitten,Calm,Immobile,Rain,Walk-in,High,1,0,0,0,0,0,1,5,Yes,45,P2,17.58,Shelter Intake
INC-103591,2025-07-16 22:55:18,Tirana,Yzberisht,Cat,1,Puppy/Kitten,Calm,Limping,Clear,WhatsApp,Low,0,0,0,0,0,0,0,1,Yes,25,P3,37.65,Treated & Released
INC-103592,2025-01-02 02:03:24,Tirana,Selitë,Cat,1,Adult,Unknown,Unknown,Cold,WhatsApp,Medium,1,0,0,0,0,0,0,2,No,19,P3,23.56,Shelter Intake
INC-103593,2025-09-05 06:10:30,Tirana,Astir,Dog,1,Adult,Fearful,Normal,Cold,Walk-in,Low,0,1,0,0,0,0,0,3,Yes,33,P3,35.15,Shelter Intake
INC-103594,2025-07-25 20:17:10,Tirana,Ali Demi,Cat,1,Puppy/Kitten,Calm,Unknown,Clear,App,High,1,0,1,0,0,0,0,3,Yes,39,P3,32.69,Monitor
INC-103595,2025-06-10 09:10:54,Tirana,Ali Demi,Cat,1,Adult,Calm,Immobile,Clear,WhatsApp,Medium,1,0,0,0,0,0,0,5,Yes,25,P3,25.16,Treated & Released
INC-103596,2025-05-24 12:36:27,Tirana,Selitë,Dog,1,Unknown,Calm,Normal,Rain,Walk-in,Low,0,0,0,0,0,0,0,2,Yes,20,P3,32.91,Treated & Released
INC-103597,2025-11-01 22:02:03,Tirana,Paskuqan,Cat,1,Adult,Calm,Normal,Clear,App,High,1,0,0,0,0,0,0,2,No,21,P3,61.22,Unable to Locate
INC-103598,2025-01-16 07:00:39,Tirana,Selitë,Cat,1,Puppy/Kitten,Calm,Unknown,Clear,WhatsApp,Low,0,0,1,0,0,0,0,4,Yes,23,P3,62.54,Shelter Intake
INC-103599,2025-06-09 07:11:13,Tirana,Paskuqan,Cat,1,Adult,Aggressive,Immobile,Clear,WhatsApp,Medium,0,0,0,0,0,0,0,3,No,30,P3,61.7,Referred to Partner Vet
INC-103600,2025-01-07 14:23:56,Tirana,Myslym Shyri,Dog,1,Adult,Unknown,Normal,Rain,Call,Low,0,1,0,0,0,0,0,3,Yes,12,P3,33.33,Treated & Released
INC-103601,2025-11-08 11:07:23,Tirana,Kombinat,Dog,2,Adult,Fearful,Normal,Clear,Call,Low,0,0,0,0,0,0,1,4,No,20,P1,4.07,Referred to Partner Vet
INC-103602,2025-07-25 06:41:00,Tirana,Laprakë,Dog,1,Adult,Calm,Normal,Clear,Walk-in,Medium,1,0,0,0,0,0,0,3,Yes,16,P3,45.04,Treated & Released
INC-103603,2025-11-29 19:18:48,Tirana,Selitë,Dog,1,Adult,Calm,Normal,Rain,Call,Medium,0,0,0,0,0,0,0,2,No,20,P3,47.41,Treated & Released
INC-103604,2025-12-08 22:25:33,Tirana,21 Dhjetori,Dog,1,Adult,Fearful,Limping,Cold,Call,Low,0,0,0,0,0,0,0,4,No,35,P3,77.34,Shelter Intake
INC-103605,2025-10-24 15:37:27,Tirana,Don Bosko,Dog,2,Adult,Calm,Limping,Clear,Walk-in,Low,0,0,1,0,0,0,0,4,Yes,31,P3,34.72,Shelter Intake
INC-103606,2025-09-19 08:48:45,Tirana,Laprakë,Dog,2,Adult,Unknown,Normal,Clear,App,High,1,0,1,0,0,0,0,4,No,33,P3,45.69,Referred to Partner Vet
INC-103607,2025-04-25 15:00:27,Tirana,Rruga e Kavajës,Dog,1,Adult,Calm,Normal,Rain,Call,Medium,1,0,0,0,0,0,0,3,No,12,P3,40.67,Referred to Partner Vet
INC-103608,2025-09-17 00:41:40,Tirana,Rruga e Kavajës,Cat,1,Puppy/Kitten,Calm,Limping,Clear,Call,Low,0,0,0,0,0,0,0,2,Yes,31,P3,17.05,Referred to Partner Vet
INC-103609,2025-04-05 06:16:44,Tirana,21 Dhjetori,Cat,2,Adult,Fearful,Unknown,Clear,Email,High,1,0,0,0,0,0,0,2,No,10,P3,29.04,Shelter Intake
INC-103610,2025-10-08 11:51:10,Tirana,Rruga e Kavajës,Cat,1,Senior,Calm,Normal,Clear,Walk-in,Low,0,0,0,1,0,0,0,1,Yes,51,P3,39.76,Shelter Intake
INC-103611,2025-10-30 06:14:01,Tirana,Blloku,Dog,1,Senior,Calm,Normal,Clear,Call,Low,0,0,0,0,0,0,0,5,No,25,P3,70.35,Treated & Released
INC-103612,2025-06-01 12:46:45,Tirana,Blloku,Cat,2,Adult,Calm,Normal,Clear,Walk-in,Low,0,0,0,1,0,0,0,4,Yes,42,P2,23.06,Referred to Partner Vet
INC-103613,2025-05-26 02:48:35,Tirana,Myslym Shyri,Cat,1,Senior,Calm,Normal,Clear,Call,Low,0,0,0,0,0,1,0,2,No,28,P3,84.36,Shelter Intake
INC-103614,2025-06-06 14:50:03,Tirana,Myslym Shyri,Dog,1,Adult,Fearful,Normal,Heatwave,WhatsApp,Low,0,0,0,0,0,0,0,2,No,22,P2,15.86,Shelter Intake
INC-103615,2025-07-31 01:30:00,Tirana,Selitë,Dog,1,Puppy/Kitten,Aggressive,Immobile,Clear,Call,Low,0,0,0,1,0,0,0,1,Yes,63,P2,21.61,Referred to Partner Vet
INC-103616,2025-12-20 23:10:14,Tirana,Rruga e Kavajës,Dog,1,Adult,Calm,Normal,Cold,Walk-in,Medium,1,0,0,0,0,0,0,4,No,19,P3,39.28,Treated & Released
INC-103617,2025-04-30 12:14:47,Tirana,Yzberisht,Cat,2,Senior,Calm,Immobile,Clear,Call,Low,0,0,0,0,0,0,0,2,No,40,P3,24.7,Treated & Released
INC-103618,2025-11-13 09:45:31,Tirana,Fresku,Dog,2,Adult,Weak,Normal,Clear,WhatsApp,Low,0,0,0,0,0,0,0,3,No,25,P3,49.73,Referred to Partner Vet
INC-103619,2025-05-24 01:28:26,Tirana,Don Bosko,Dog,1,Adult,Fearful,Normal,Clear,WhatsApp,Low,0,1,0,0,0,0,0,2,No,12,P3,46.62,Shelter Intake
INC-103620,2025-10-09 18:06:01,Tirana,Ali Demi,Cat,2,Adult,Unknown,Normal,Rain,App,High,1,0,0,0,0,0,0,3,No,18,P3,40.02,Treated & Released
INC-103621,2025-09-19 15:07:55,Tirana,Rruga e Kavajës,Cat,1,Adult,Calm,Normal,Clear,Call,Low,0,0,0,0,0,0,0,5,Yes,15,P3,49.02,Treated & Released
INC-103622,2025-01-23 08:09:25,Tirana,Xhamllik,Cat,1,Unknown,Fearful,Normal,Cold,Email,Medium,0,1,0,0,0,0,0,4,Yes,27,P3,41.96,Treated & Released
INC-103623,2025-03-23 03:26:08,Tirana,Myslym Shyri,Cat,1,Adult,Fearful,Unknown,Clear,WhatsApp,Low,0,1,0,0,0,0,0,4,Yes,9,P3,71.14,Unable to Locate
INC-103624,2025-08-17 00:22:10,Tirana,Astir,Dog,1,Adult,Fearful,Normal,Rain,Call,Medium,1,0,0,0,0,0,0,3,Yes,19,P3,39.06,Treated & Released
INC-103625,2025-02-24 22:05:36,Tirana,Myslym Shyri,Dog,2,Adult,Fearful,Unknown,Clear,Call,Medium,1,0,1,0,0,0,0,2,Yes,27,P3,35.22,Monitor
INC-103626,2025-06-26 14:31:13,Tirana,Fresku,Cat,4,Unknown,Calm,Normal,Rain,App,Low,0,0,0,0,0,0,0,3,No,17,P3,48.0,Unable to Locate
INC-103627,2025-07-31 09:58:11,Tirana,Kombinat,Dog,1,Adult,Fearful,Unknown,Clear,Call,High,1,0,0,0,0,0,0,1,Yes,15,P3,33.59,Shelter Intake
INC-103628,2025-09-21 14:42:56,Tirana,Don Bosko,Cat,1,Adult,Unknown,Normal,Clear,Call,Low,0,0,0,0,0,0,0,5,Yes,10,P3,42.87,Shelter Intake
INC-103629,2025-05-06 10:45:58,Tirana,Don Bosko,Dog,2,Adult,Calm,Normal,Rain,WhatsApp,Low,0,0,0,0,0,0,0,2,No,28,P3,35.33,Shelter Intake
INC-103630,2025-10-08 22:12:41,Tirana,Laprakë,Dog,1,Adult,Calm,Immobile,Clear,Walk-in,Low,0,0,0,0,0,0,0,4,No,23,P3,55.37,Shelter Intake
INC-103631,2025-07-16 01:52:57,Tirana,Kinostudio,Cat,1,Adult,Calm,Immobile,Clear,Call,Low,0,0,0,0,0,0,0,2,No,16,P3,44.11,Treated & Released
INC-103632,2025-07-14 10:42:30,Tirana,Xhamllik,Cat,1,Adult,Calm,Normal,Clear,Walk-in,Medium,1,0,0,0,0,0,0,1,No,13,P3,55.38,Monitor
INC-103633,2025-07-23 16:27:09,Tirana,21 Dhjetori,Dog,1,Adult,Calm,Limping,Heatwave,Call,High,1,0,1,0,0,0,0,3,Yes,44,P1,3.68,Shelter Intake
INC-103634,2025-11-15 14:12:20,Tirana,Kombinat,Dog,1,Adult,Calm,Normal,Clear,Call,High,1,0,1,0,0,0,0,4,No,41,P3,50.5,Shelter Intake
INC-103635,2025-06-11 04:17:30,Tirana,Laprakë,Dog,2,Adult,Calm,Normal,Clear,Call,High,1,0,0,0,0,0,0,4,No,22,P3,42.26,Treated & Released
INC-103636,2025-01-06 02:17:20,Tirana,Don Bosko,Cat,1,Senior,Calm,Immobile,Rain,Call,Low,0,0,0,0,0,0,1,3,Yes,33,P3,41.54,Shelter Intake
INC-103637,2025-07-13 03:39:12,Tirana,Blloku,Cat,1,Adult,Unknown,Normal,Clear,Call,Low,0,0,0,0,0,1,1,2,No,22,P2,14.99,Referred to Partner Vet
INC-103638,2025-10-09 11:25:01,Tirana,21 Dhjetori,Cat,1,Adult,Fearful,Normal,Cold,Call,Low,0,0,0,0,0,0,0,3,No,20,P3,31.66,Treated & Released
INC-103639,2025-09-22 03:11:05,Tirana,Don Bosko,Cat,1,Unknown,Fearful,Unknown,Rain,Call,Low,0,0,0,0,0,0,0,2,Yes,16,P3,28.84,Treated & Released
INC-103640,2025-02-22 00:17:00,Tirana,21 Dhjetori,Dog,2,Adult,Fearful,Normal,Cold,Email,Low,0,0,0,0,0,0,0,2,Yes,32,P3,41.83,Shelter Intake
INC-103641,2025-11-10 23:53:35,Tirana,Laprakë,Cat,4,Adult,Weak,Normal,Clear,WhatsApp,Low,0,0,0,0,0,0,0,4,Yes,17,P3,33.37,Monitor
INC-103642,2025-03-31 20:20:01,Tirana,Yzberisht,Cat,1,Puppy/Kitten,Aggressive,Normal,Clear,Walk-in,High,1,0,0,0,0,1,0,4,Yes,28,P3,85.98,Shelter Intake
INC-103643,2025-02-24 02:18:39,Tirana,Myslym Shyri,Cat,2,Adult,Fearful,Limping,Rain,WhatsApp,Medium,1,0,0,0,0,0,0,3,Yes,21,P3,37.2,Unable to Locate
INC-103644,2025-03-03 05:39:59,Tirana,Don Bosko,Dog,1,Adult,Calm,Normal,Clear,App,Low,0,1,0,0,0,0,0,3,Yes,24,P3,26.3,Shelter Intake
INC-103645,2025-05-11 04:12:32,Tirana,Astir,Cat,1,Unknown,Fearful,Normal,Rain,Call,Low,0,0,0,0,0,0,0,3,Yes,17,P3,62.64,Treated & Released
